serial_number,website_name,url,title,date,content
11,Times of India,https://timesofindia.indiatimes.com/india/grap-3-curbs-revoked-in-delhi-ncr-amid-dip-in-pollution/articleshow/117336116.cms,GRAP 3 curbs revoked in Delhi-NCR amid dip in pollution,,"NEW DELHI: The Centre's panel on Delhi-NCR's air quality on Friday revoked curbs under stage 3 of the Graded Response Action Plan (GRAP) amid a dip in pollution due to favourable meteorological conditions, according to an official order. Calm winds, low temperatures and foggy conditions had allowed accumulation of pollutants in the region earlier this week, promoting the Commission for Air Quality Management (CAQM) to implement strictest curbs under stage 3 and 4 of GRAP.
The panel decided to revoke stage 4 curbs on Thursday amid a dip in pollution levels following a spell of rain in the region.
On Friday, air pollution level declined further amid strong winds, leading to revocation of stage 3 curbs.
GRAP Stage 3 entails a ban on non-essential construction work.
  BY TABOOLA
SPONSORED LINKS
YOU MAY LIKE
Get a ₹2CR Life Cover at just ₹889/month today with Axis Max Life
Axis Max Life Insurance
Get Quote
Classes up to grade 5 are required to shift to hybrid mode under Stage 3. Parents and students have the option to choose online education wherever available.
Under Stage 3, the use of BS-III petrol and BS-IV diesel cars (4-wheelers) is restricted in Delhi and nearby NCR districts. Persons with disabilities are exempt. Stage 3 also bans non-essential diesel-operated medium goods vehicles with BS-IV or older standards in Delhi.
During winters, the Delhi-NCR region enforces restrictions under GRAP, which categorizes air quality into four stages - Stage 1 (Poor, AQI 201-300), Stage 2 (Very Poor, AQI 301-400), Stage 3 (Severe, AQI 401-450), and Stage 4 (Severe Plus, AQI above 450).
Unfavourable meteorological conditions, combined with vehicle emissions, paddy-straw burning, firecrackers, and other local pollution sources, lead to hazardous air quality levels in Delhi-NCR during winters."
12,Times of India,https://timesofindia.indiatimes.com/life-style/spotlight/30-years-ago-masks-air-purifiers-were-unheard-of/articleshow/117303043.cms,"'30 years ago, masks & air purifiers were unheard of'",,"PM2.5 concentration is currently 18.2 times the World Health Organisation’s annual PM2.5 guideline value Source: IQAir
In the current day we wake up to our air purifiers, smartphones warning us that the air quality is in the ‘very poor’ or ‘hazardous’ category. Whether schools, offices and going out will be physical or online, it all now depends on the quality of the air on a given day. The Air Quality Index, always fluctuating between 300-600, wasn’t a common phenomenon 30 years back. Even the discussion around air or air quality wasn’t a household thing.
While Delhi’s air quality is the biggest issue we discuss in our day-to-day lives now – online classes, working from home on account of pollution, people gifting air purifiers to each other on Diwali, kids taking inhalers to schools wasn’t something people in the ’90s thought of.
“Children in the late 90s didn’t know the word air pollution. but today as September ends, kids start asking, ‘Isn’t this the time when schools will be closing because of air pollution?’” says Dr Arvind

‘Nebulisers, air purifiers and masks in day-to-day use, were nonexistent 30 years ago’
  BY TABOOLA
SPONSORED LINKS
YOU MAY LIKE
Get a ₹2CR Life Cover at just ₹889/month today with Axis Max Life
Axis Max Life Insurance
Get Quote
Dr Arvind Kumar, Chairman, Lung Transplant, Medanta, Gurugram, moved to Delhi in 1976. The 66-year-old says that until 2004-2006, nobody spoke about air quality. “The term AQI
came into our lives in 2014. Nobody in Delhi was talking about air or air quality 30 years back. It wasn’t the best back then, but it wasn’t the way it is today either. Things like nebulisers, air purifiers and masks in day-to-day use, were nonexistent. When my children were growing up in Delhi in 2000, on the AIIMS campus, we needed nebulisers. That was a subtle change. But masks and air purifiers are all a post 2014-2015 phenomenon. The routine monitoring of air started around 1995. The forecasting and reporting on air quality started around 2014 and now we have real-time information on our air purifiers and AQI,” shares the doctor.
""The biggest change that we have seen in our practice of respiratory medicine is the awareness about lung diseases that pollution can cause, and nowadays we see
many patients walking to us in the OPD and enquiring about their lung health and the adverse effect pollution is causing,” says Dr Puneet Khanna, HOD and Consultant, Pulmonology, HCMCT Manipal Hospitals, Dwarka.
This is what we are breathing currently

‘Anyone who breathes - a newborn or an elderly - smokes 15-20 cigarettes in Oct-Nov in Delhi’
“As per a formula 22 microgram of PM2.5 is equal to 1 cigarette. So, when the PM2.5 level is at 400, mostly in Oct-Nov these days, it is equivalent to smoke of 15-20 cigarettes a day. I say that during Oct-Nov when PM2.5 is at 350-400, it is like smoking that number of cigarettes by anyone who breathes. That includes newborns to elderly. When I operate on teenagers, I see black deposits in their lungs, too, which was unheard of 30 years back,” says Dr Arvind Kumar.
Air quality in ’97
A 1997 white paper published by the Central Pollution Control Board (CPCB) and the Ministry of Environment and Forests (MoEF) listed the annual averages of total
suspended PM (TSP) values as 373, 338, 317, 377, 372, 377, 407, 387, and 370 μg/ m3 for the period of 1989 to 1997 (9 years), based on data collected by manual stations
Source: What Is Polluting Delhi’s Air? A Review from 1990 to 2022
PM2.5 concentration is currently 18.2 times the World Health Organisation’s annual PM2.5 guideline value Source: IQAir
Lifestyle changes that became a default in NCR post AQI
Telling people not to exercise. This advice is particularly hard for doctors to offer as they keep encouraging people to exercise
Stopping children from playing outdoors – something that every child enjoys. It is heartbreaking for paediatricians
Moving from physical to online classes, which takes away an essential component of learning together in person. This often generates a sense of guilt of having failed our children as parents, teachers and paediatricians
Assessing visiting places based on ability to control AQI in the premises
Forcing some people, who just can’t handle the high AQI because of medical conditions, to think about moving away from Delhi in what used to be the best time to enjoy the outdoors – Inputs by Dr Anupam Sibal, Group Medical Director and Senior Consultant Paediatrician, Apollo Hospitals Group
‘The 90s saw a less crowded, greener Delhi, with fewer vehicles, and sparrows in its parks’
The 1990s saw a less crowded, greener Delhi, with fewer vehicles, minimal construction, and an abundance of sparrows in its parks. Still, the city’s skyline was dominated by the smokeemitting chimneys of the Indraprastha and Rajghat power stations, along with a Badarpur Power station on the capital’s outskirts. The air was thick with soot, and vehicles belched black smoke as a common sight. Riding a scooter for a few kilometres left burning red eyes and a black layer of soot on white shirts. 30 years ago, Delhi took its first significant step to combat air pollution by adopting CNG
– Mohan George, Consultant, Clean Air & Sustainable Mobility, Center for Science and Environment (and Ex. Additional Director at Delhi Pollution Control Committee)
Switching to CNG was a significant step in mitigating air pollution in the 90s
Air quality might once have been an unfamiliar term, but the choking haze of pollution was an undeniable reality even in the mid-90s. Anumita Roychowdhury, Executive Director for Research and Advocacy, Centre for Science and Environment, shares, ""When our Right to Clean Air Campaign was initiated in 1996, Delhi’s choking haze of pollution was visibly black. But there was barely any data to piece together the pollution jigsaw and to see through the smokescreen. Authorities could easily dismiss the problem of particulate matter as ‘natural dust’. We used photos of black human lungs as warheads to provoke a response. Despite these odds, we have seen massive energy changeover, with public and commercial transport moving from diesel to CNG and industrial areas switching from coal, pet coke and furnace oil to natural gas in Delhi. These were tough battles."" She adds, ""I still recall the April 5, 2002 directive of the Supreme Court, upholding the Right to Life, that declined to dilute the 1998 CNG order and imposed a penalty for non-compliance. Delhi’s first action phase was driven by desperation and the urgency for immediate relief. Yet despite the initial gains, air quality is far from the clean benchmark.""
""Even after switching to CNG it feels like we keep returning to square one when it comes to pollution. My daughter was born in ’95 and my son was born in ’97. Even in the ’90s, the air was bad enough for the doctor to warn me, during both pregnancies, that my placenta resembled that of a heavy smoker, due to pollution. She advised me to stay indoors,"" adds Swapna Liddle, historian and author."
13,Times of India,https://timesofindia.indiatimes.com/city/chandigarh/cpcc-notice-to-mc-over-waste-burning/articleshow/117310651.cms,CPCC notice to MC over waste burning,,"1
2
Chandigarh: Amid escalating concerns over air pollution, the Chandigarh Pollution Control Committee (CPCC) has issued a formal notice to the MC commissioner due to ongoing instances of waste burning throughout the city, despite previous warnings.
The CPCC has issued strict instructions to the civic body, demanding immediate action to prevent waste burning across Chandigarh and enforce penalties against violators. The notice said, ""Despite notices by CPCC and instructions of the chief secretary during the review meeting of NGT matter 606/2018 that nowhere in Chandigarh should waste be burnt and strict action should be taken against defaulters, waste is still being burnt in various places in Chandigarh, more specifically in Sector 53, where it is regularly noticed that waste is being burnt on an almost daily basis.""
The situation worsened when the MC was found disposing of unprocessed solid waste in vacant areas in Sector 53. Following TOI's coverage and UT chief secretary's intervention, senior MC officials acted to stop the dumping, yet the burning of existing waste continued.
The notice additionally said, ""Waste is being burnt at the backside of the Continuous Ambient Air Quality Monitoring station, Sector 53, in an open field, creating a very bad impact on air quality."" The CPCC had previously advised the MC to address this issue in October 2024.
  BY TABOOLA
SPONSORED LINKS
YOU MAY LIKE
Get a ₹2CR LifeCover at ₹889/month today with Axis Max Life.
Axis Max Life Insurance
Get Quote
The waste burning significantly affects the city's air quality. The CPCC noted that winter conditions have already compromised air quality, necessitating the Graded Action Response Plan. The committee emphasised that waste burning further deteriorates air quality, endangering residents' health.
Should the MC fail to address these violations following the CPCC notice and administration directives, the committee may implement environmental compensation penalties against the corporation."
14,Times of India,https://timesofindia.indiatimes.com/city/gurgaon/aqi-turns-moderate-in-gurgaon-after-morning-rain-grap-iv-revoked/articleshow/117305609.cms,"AQI turns ‘moderate’ in Gurgaon after morning rain, GRAP-IV revoked",,"Gurgaon: Light rain on Thursday morning helped the city breathe easier as the air quality index was 161 (moderate). The drizzle brought much-needed relief from the pollution levels that saw a steep surge on Wednesday when the AQI was recorded at a 'poor' reading of 270, a jump of over 100 points from Tuesday's 156.
The relief, however, is temporary, warned experts. According to forecasts, unfavourable meteorological conditions for the dispersion of pollutants may push the AQI into the 'poor' or 'very poor' category in the coming days.
Stages III and IV of GRAP were invoked on Wednesday after a spike in AQI. GRAP-IV, however, was revoked across NCR on Thursday due to better air conditions. Restrictions under stages I, II, and III, will continue to remain in force.
Among the city's monitoring stations, Gwalpahari saw the worst AQI with a 'poor' reading of 225. Vikas Sadan and Sector 51 recorded 117 and 146, respectively -- both 'moderate'. This data was unavailable at the Teri Gram monitoring station.
  BY TABOOLA
SPONSORED LINKS
YOU MAY LIKE
Get a ₹2CR LifeCover at ₹889/month today with Axis Max Life.
Axis Max Life Insurance
Get Quote
According to the System of Air Quality and Weather Forecasting and Research (Safar), the ventilation index (measure of the atmosphere's ability to disperse pollutants) is lower than the required 6000 m²/s. The average wind speed, less than 10 km/h, adds to poor pollutant dispersion.
""The predominant surface wind is likely to flow from the north with a speed of less than 4kmph during morning hours. Smog or moderate fog in most places and dense fog in isolated areas is likely in the morning. The wind speed may reach 8-10kmph from the northwest during the afternoon, but it will decrease and go below 6kmph during the evening and night,"" Safar stated.
The particulate matter levels remain highly concerning. Sector 51 recorded a PM2.5 level of 326 µg/m³, nearly 21 times higher than the World Health Organization's (WHO) safe limit of 15 µg/m³. It was followed by Gwalpahari (321 µg/m³) and Vikas Sadan at 253 µg/m³.
PM10 levels were also the worst at Gwalpahari at 177 µg/m³ — nearly four times WHO's safe threshold of 45 µg/m³. Sector 51 measured 169 µg/m³ and Vikas Sadan 144 µg/m³. Both the PM2.5 and PM10 were not recorded at Teri Gram.
The Central Pollution Control Board's (CPCB) annual safe limit is 60 µg/m³ for PM2.5 and 100 µg/m³ for PM10.
""Keeping in view its disruptive nature impacting a large number of stakeholders and public at large and with significant improvement in the average AQI also considering abrupt fluctuations in the meteorological factors, the GRAP sub-committee however decides to revoke Stage-IV of extant GRAP schedule in the entire NCR at this stage, with immediate effect,"" the CAQM order read."
15,Times of India,https://timesofindia.indiatimes.com/city/noida/aqi-improves-to-moderate-in-noida-and-ghaziabad/articleshow/117304680.cms,AQI improves to ‘moderate’ in Noida and Ghaziabad,,"Noida: The air quality improved significantly to ‘moderate' on Thursday following scattered showers across NCR on Wednesday night. Noida's AQI improved to 180 from 285 (poor), while Greater Noida saw a similar improvement at 133 against 222 a day ago. In neighbouring Ghaziabad, air quality improved notably to 195 (moderate) on Thursday from 316 (very poor) the day before.
Meanwhile, air monitoring stations across the two districts recorded AQI ranging from ‘satisfactory' to ‘poor' on Thursday.
In Noida, Sector 62 station recorded the worst AQI at 262 in the ‘poor' category, while Sector 1 (191), Sector 116 (163) and Sector 125 (137) all recorded ‘moderate' AQI. In Greater Noida, Knowledge Park 5 also recorded ‘moderate' AQI at 177, while Knowledge Park 3 recorded 98 in the ‘satisfactory' category.
In Ghaziabad, Indirapuram recorded ‘poor' AQI at 211, while Vasundhara recorded 191 in the ‘moderate' category. Data from the Sanjay Nagar and Loni stations was not available on Thursday.
  BY TABOOLA
SPONSORED LINKS
YOU MAY LIKE
How to Trade in Commodity Market's Like a Pro?
TradeWise
Learn More
As per a bulletin issued by the Indian Institute of Tropical Meteorology (IITM), on Thursday, the predominant surface wind came from the southeast direction with a wind speed of less than 6 kmph until evening. It decreased thereafter, becoming less than 4 kmph from the northeast direction during the night.
It stated that on Friday, the wind is likely to come from the north direction with a wind speed of less than 4 kmph during the morning hours. Smog and moderate fog are also likely in most places, with dense fog in a few places likely in the morning. The wind speed will gradually increase, becoming 8-10 kmph during the afternoon.
As per IMD data, the maximum and minimum temperatures were recorded at 19.6 degrees Celsius and 10.3 degrees Celsius on Thursday. The visibility ranged from zero to 200m in the morning hours in the region. The weather is likely to remain dry in western Uttar Pradesh on Friday."
16,Times of India,https://timesofindia.indiatimes.com/city/delhi/overnight-rains-lash-delhi-ncr-chill-intensifies-train-services-hit/articleshow/117281620.cms,"Overnight rains lash Delhi-NCR, chill intensifies, train services hit",,"NEW DELHI: Overnight rains intensified the chill in Delhi-NCR, with dense fog causing delays for at least 29 trains, which were running behind schedule.
A Met official stated, “There is a possibility of light rain on Thursday morning due to a western disturbance. Another round of light rain is expected on the night of January 21.”

The foggy, humid conditions have led to a sharp increase in air pollution, with levels reaching the ‘severe’ category by Wednesday evening.
  BY TABOOLA
SPONSORED LINKS
YOU MAY LIKE
Get a ₹2CR LifeCover at ₹889/month today with Axis Max Life.
Axis Max Life Insurance
Get Quote
As a result, the Commission for Air Quality Management (CAQM) reinstated curbs under GRAP-4, the highest pollution control measures, after a 22-day break. These measures include a ban on BS III petrol and BS IV diesel vehicles in Delhi and surrounding areas.
All construction activities, including linear public projects, have been suspended. Additionally, schools are now required to operate in hybrid mode, offering online classes as an option for students.
(With agency inputs)"
17,Times of India,https://timesofindia.indiatimes.com/india/fog-havoc-in-delhi-grap-4-back-as-air-turns-severe/articleshow/117280394.cms,"Fog havoc in Delhi, Grap-4 back as air turns severe",,"NEW DELHI: The capital experienced near-zero visibility conditions till close to noon on Wednesday, the season's most delayed lifting of dense fog that hit normal life and wreaked havoc on air, rail and road traffic in the region.
The foggy and humid conditions led to a sharp spike in air pollution, which crossed the 'severe' threshold by late evening, prompting the Commission for Air Quality Management (CAQM) to impose curbs under Grap-4, the highest pollution control measures that have been invoked after a gap of 22 days.
This brings back the ban on the plying of BS III petrol and BS IV diesel vehicles in Delhi and its neighbouring cities, and stops all construction activities, including linear public projects. It also mandates schools to operate in hybrid mode, giving the option of online classes to students.
Visibility dipped to zero from 8.30am to 11.30am, improving gradually in the subsequent hours.
  BY TABOOLA
SPONSORED LINKS
YOU MAY LIKE
She's is Revealing Her Secret Strategy in Commodity Trading
TradeWise
Learn More
Overcast skies pull max temp down sharply
Fog is expected to continue in the region, with the met department issuing a ‘yellow’ (be aware) alert for Thursday to Saturday for moderate to dense fog. Some areas received light rain in the evening.
R K Jenamani, senior IMD scientist, said visibility was in the range of 100-150 metres (dense fog) since 5.30am on Wednesday. “Dense fog intensified late morning on Wednesday with general visibility reducing to zero from 8.30am at both Safdarjung and IGI Airport. visibility dropped due to calm wind conditions and a stable surface atmospheric boundary layer. Easterly winds brought moisture which intensified the foggy conditions. Zero visibility with very dense fog conditions persisted at both Safdarjung and IGI Airport till 11.30 am,” said Jenamani.
This was the first time this season that dense fog had extended beyond 9.30am in the city, he said. By 12.30pm, visibility improved to 250-400 metres. Because of its persistence till late morning, Wednesday’s fog spell had a major impact on road, rail and air traffic. However, the most intense dense fog in terms of duration this season was recorded on Jan 4-5, which lasted for nearly nine hours from 11.30pm to 8.30am, according to IMD’s data.
Overcast skies during the day brought down the maximum temperature from 21.2 degrees Celsius on Tuesday to 18.1 degrees C, two notches below normal. The minimum temperature dipped to six degrees C, one degree below normal, compared to 8.9 degrees C a day earlier. Met department’s data shows that Palam, Pusa and Najafgarh recorded 0.5 mm rainfall each from 5.30pm to 8.30pm.
“There are chances of very light rain on Wednesday night and Thursday morning under the influence of a western disturbance. Another spell of very light to light rain is expected on Jan 21 night,” said a Met official. The fog spell is likely to continue."
18,Times of India,https://timesofindia.indiatimes.com/city/gurgaon/grap-iv-curbs-back-to-halt-gurgaon-in-its-tracks-again/articleshow/117276178.cms,GRAP-IV curbs back to halt Gurgaon in its tracks again,,"Gurgaon: The city's air quality sharply deteriorated on Wednesday as the air quality index (AQI) shot up to 270 (poor) from Tuesday's 156 (moderate). Experts attributed the deterioration in AQI to local factors and low wind speeds.
Among the four AQI monitoring stations in the city, Sector 51 and Gwal Pahari reported ‘very poor' AQI readings of 327 and 366, respectively. Vikas Sadan AQI was at 116. Teri Gram readings were unavailable due to insufficient data.
The PM2.5 level peaked in Gwalpahari (365), followed by Vikas Sadan (346 µg/m³), Teri Gram (328 µg/m³), and Sector-51 (310 µg/m³), according to the CPCB data.
PM10 levels were highest in Sector-51 (365 µg/m³), followed by Gwal Pahari (302 µg/m³), whilst Vikas Sadan station failed to record PM10 data. According to CPCB, the annual average permissible limits for PM2.5 and PM10 are 60 µg/m³ and 100 µg/m³, respectively.
  BY TABOOLA
SPONSORED LINKS
YOU MAY LIKE
How to Trade in Commodity Market's Like a Pro?
TradeWise
Learn More
In response to the deteriorating air quality, the Commission for Air Quality Management (CAQM) in NCR and adjoining areas implemented both GRAP-III and GRAP-IV measures on Wednesday. For the first time this season, restrictions under both the stages were invoked in the same order.
Under GRAP-III and IV include restricting truck traffic entry into Delhi, except for trucks carrying essential commodities or providing essential services. However, LNG/CNG/Electric/BS-VI Diesel trucks are permitted. Strict prohibition is imposed on Delhi-registered diesel-operated BS-IV and below Heavy Goods Vehicles (HGVs), except those carrying essential commodities or providing essential services. Construction and demolition activities are prohibited, including linear public projects such as highways, roads, flyovers, overbridges, power transmission, pipelines, and telecommunication projects. The restrictions mandate hybrid mode classes for students from class 6 to 9 and 11 in the territorial jurisdiction of the NCT of Delhi and the districts of Gurgaon, Faridabad, Ghaziabad, and Gautam Budh Nagar."
19,Times of India,https://timesofindia.indiatimes.com/city/noida/noidas-aqi-slips-back-to-poor-grap-iv-back-in-place/articleshow/117272926.cms,"Noida’s AQI slips back to ‘poor’, GRAP IV back in place",,"Noida: The city woke up to a blanket of dense fog on Wednesday morning, reducing visibility to near zero until 8.30am and disrupting daily life. Commuters faced difficulties navigating the roads due to poor visibility. Two private buses also collided due to the haze on the Noida Expressway, with three commuters sustaining injuries.
According to an IMD official, Western UP recorded zero visibility from midnight to 8.30 am. ""The visibility increased thereafter. The forecast shows a similar zero visibility situation for Thursday in Noida and Ghaziabad, with the possibility of thunderstorms/lightning at isolated places,"" the official said.
Sumit Kumar, who was commuting from Noida to Greater Noida's Pari Chowk around 8am on his bike on Wednesday, told TOI, ""There was nearly zero visibility on the roads, and obstacles, road signs, vehicles, etc, were not visible. I parked my bike near Botanical Garden and waited for one hour for the visibility to improve, and then I drove.""
Meanwhile, the air quality deteriorated further into the ‘poor' category in Noida on Wednesday. Noida recorded an AQI of 285 against Tuesday's 191 (moderate). Greater Noida, however, saw marginal improvement with an AQI of 222, compared to 252 the day before. Meanwhile, Ghaziabad's air quality slipped even further into the ‘very poor' category at 316 from 194 the day before.
  BY TABOOLA
SPONSORED LINKS
YOU MAY LIKE
Get a ₹2CR Life Cover at just ₹889/month today with Axis Max Life
Axis Max Life Insurance
Get Quote
As a result of the deteriorating air quality, the Commission for Air Quality Management (CAQM) on Wednesday evening implemented measures under GRAP stages III and IV simultaneously across Delhi-NCR, banning construction and demolition activities, and BS III and BS IV (diesel) vehicles, etc.
Meanwhile, air monitoring stations across the two districts recorded AQI ranging from ‘moderate' to ‘very poor' on Wednesday.
In Noida, Sector 62 station recorded the worst AQI at 356, followed closely by Sector 1 at 339 – both in the ‘very poor' category. Meanwhile, Sector 116 and Sector 125 both recorded ‘poor' AQI at 240 and 207, respectively. In Greater Noida, Knowledge Park 5 recorded ‘poor' AQI at 259, while Knowledge Park 3 recorded 180 in the ‘moderate' category.
In Ghaziabad, Indirapuram recorded the worst AQI at 342, followed closely by Vasundhara at 204 and Loni at 301 – all three in the ‘very poor' category. Data from the Sanjay Nagar station was not available on Wednesday.
The Indian Institute of Tropical Meteorology (IITM) attributed the deterioration in air quality to poor wind speed. It said that on Wednesday, the predominant surface wind came from the northeast direction with a wind speed of less than 6 kmph until evening. It decreased thereafter, becoming less than 4 kmph during the night.
""On Thursday, the city will record wind from the north direction with a wind speed of less than 4 kmph during morning hours. The wind speed will gradually increase thereafter, becoming 6-8 kmph from the northeast direction during the afternoon. There is also the possibility of a spell of very light rain during morning hours and a partly cloudy sky on Thursday,"" it said.
As per IMD data, the maximum and minimum temperatures were recorded at 18.1 degrees Celsius and 6 degrees Celsius on Wednesday."
20,Times of India,https://timesofindia.indiatimes.com/city/delhi/air-india-issues-advisory-for-travel-to-and-from-delhi-ahead-of-republic-day/articleshow/117258927.cms,Air India issues advisory for travel to and from Delhi ahead of Republic Day,,"NEW DELHI: Air India on Wednesday issued an important advisory for its passengers about to travel to and from Delhi, during the Republic Day (January 26) celebrations, urging them to maintain a buffer in their commute time and check the status of their flights before leaving for the airport.

""#ImportantUpdate Passengers travelling to and from Delhi between 19 & 26 Jan 2025, are requested to allow themselves more time and check the status of their flights before heading to the airport, due to Republic Day restrictions,"" the airline said in a post on social media platform X .
""For any further assistance, connect with our contact centre,"" it added. In another travel advisory posted earlier in the day, Air India had said, ""Poor visibility due to dense fog and airport congestion may affect flight operations in Delhi and some other cities today.""
  BY TABOOLA
SPONSORED LINKS
YOU MAY LIKE
""2 Most Profitable Trading Strategy in 2024"" by Hiral
TradeWise
Learn More
The advisory came as a thick layer of fog covered parts of Delhi early in the morning, significantly reducing visibility across the city. The city is experiencing cold waves, which are contributing to elevated levels of air pollution.
The Air quality in the national capital plummeted to the 'very poor' category. According to the Central Pollution Control Board (CPCB), the AQI was recorded at 344 in Delhi today at 7 am. Yesterday, at the same time, it was 252. According to CPCB data, Lodhi Road recorded an AQI of 287 (IITM) and 291 (IMD).
Major Dhyan Chand National Stadium reported 368, Mandir Marg 378, Mundka 372, and NSIT Dwarka 242. Najafgarh recorded 255, Narela 377, Nehru Nagar 394, and North Campus, DU 382 (IMD). Okhla Phase-2 reported an AQI of 380, Patparganj 390, and Pusa recorded 355. RK Puram reported an AQI of 373, Rohini 399, Shadipur 313, and Sirifort 360.
Sonia Vihar recorded 315, Sri Aurobindo Marg 222, Vivek Vihar 414, and Wazirpur 408. The data highlights that Vivek Vihar recorded the highest AQI of 414, indicating severe pollution levels. An AQI between zero and 50 is considered 'good,' 51 and 100 'satisfactory,' 101 and 200 'moderate,' 201 and 300 'poor,' 301 and 400 'very poor,' and 401 and 500 'severe.'"
21,Times of India,https://timesofindia.indiatimes.com/city/visakhapatnam/andhra-pradesh-pollution-control-board-takes-action-against-universal-biofuels-for-air-pollution-in-kakinada/articleshow/116774741.cms,Andhra Pradesh pollution control board takes action against Universal Biofuels for air pollution in Kakinada,,"Pawan Kalyan has directed authorities to conduct inspections in industries which are spreading stinking smell in Kakinada coast.
KAKINADA: The Pollution Control Board of Andhra Pradesh has taken drastic action on the directions of the Andhra Pradesh deputy chief minister Pawan Kalyan on in industry which is spreading pollution in the surrounding villages of Universal Biofuels Private Limited.
AP deputy chief minister and environmental and forest minister K Pawan Kalyan has directed the Pollution Control Board authorities to conduct inspections in industries which are spreading stinking smell in Kakinada coast. He told them that the people living in the surrounding areas of are suffering due to emanating of pollution and foul smell from Universal Biofuels Private Limited situated in Kakinada industrial area.
Responding to the emanating of foul smell for the last few days from the industry, Pawan Kalyan spoke to Pollution Control Board chairman Krishnayya and PCB, Kakinada regional officer Shankar Rao on phone. He has directed the PCB officials to inspect on whether the Universal Biofuels Private Limited is taking odour control steps or not and submit the report. He made it clear that the steps should be taken to make sure that people should not suffer from air pollution.
Talking to the TOI, Executive Engineer, PCB, Shanka Rao said hat the PCB has conducted inspections in the industry on 20th and 21th of the month and found the usage of raw material against the guidelines which is casing release of foul smell creating air pollution. He explained that the inspection was conducted on 20th and 21st in in the industry and they have found fault with the usage of raw material which is being used in the industry that crating foul smell.
  BY TABOOLA
SPONSORED LINKS
YOU MAY LIKE
Get a ₹2CR LifeCover at ₹889/month today with Axis Max Life.
Axis Max Life Insurance
Get Quote
He further said that the PCB had issued notices to the Universal Biofuels Private Limited to stop the usage of prohibited substnce which is creating air pollution. He said that the industry is using acid oil in the making of bio-fuels which is not permissible. The PCB has issued Show cause notice to the industry and they have stopped using acid oil. He mentioned that the the procedure would be fallowed s per the rules. Right now, he said that the production in the industry has bee stopped.
In another development, Pawan Kalyan has noted that large number of Olive Ridley sea turtles are perishing on Kakinada beach, APIIC and Vakalapudi areas. In this connection, the minister has directed Principal Conservator of Forest &Head of Forest Force, Chirnanjeevi Chowdary to investigate on the reasons for the death of the turtles and action on the responsible persons. He has further directed for the comprehensive study for the protection of wild life."
22,Times of India,https://timesofindia.indiatimes.com/city/gurgaon/unfair-to-blame-haryana-punjab-farmers-for-delhis-severe-pollution-ashok-khemka/articleshow/117214569.cms,Unfair to blame Haryana & Punjab farmers for Delhi’s severe pollution: Ashok Khemka,,"Gurgaon: Additional chief secretary Ashok Khemka has defended farmers in a note to CM Nayab Singh Saini and chief secretary Vivek Joshi, saying that while burning ‘parali' (paddy residue) negatively affects air quality and should be stopped, it is unfair to hold crop growers of Punjab and Haryana responsible for Delhi's severe air pollution.
The senior IAS officer, who is ACS transport, referred to a video conference of Jan 4 under the chairmanship of the PM's advisor, Tarun Kapoor, in which the chairman of Commission for Air Quality Management (CAQM) made a presentation on the subject.
The presentation was based on a Jan 2023 report by The Energy and Resources Institute (TERI), which said agricultural residue burning contributes 1% to PM 2.5 and PM10 levels in Delhi. This finding was displayed in a slide labeled ‘Sectoral Contribution of Sources of NCR to Particulate Matter'. Khemka's note, titled ‘Management of Air Pollution in NCR', was sent on Jan 10. According to the TERI report Khemka referred to, road dust contributes 42% to PM10 levels in Delhi annually while transport contributes 25%. Transport accounts for 47% of PM 2.5 emissions and road dust 20%. There is a higher contribution of dust sources to PM10 in summer (38-42%) compared to winter (23-31%). It's the same for PM 2.5 (31-34% in summer to 15% in winter).
Why annual data doesn't give a clear picture
  BY TABOOLA
SPONSORED LINKS
YOU MAY LIKE
Get a ₹2CR LifeCover at ₹889/month today with Axis Max Life.
Axis Max Life Insurance
Get Quote
However, while the ACS stresses the importance of having a strategy to contain vehicular pollution, farm fire emissions cannot be compared to vehicular or any other pollution source that is an all-year phenomenon.
Farm fires are seasonal, happening within a window between Sept 1 and Nov 30. So, their share in an annual metric will always be small. Besides, during the peak season for farm fires, their share in the capital's pollution levels are much, much higher than 1%.
According to the Decision Support System (DSS) for air quality management in Delhi, which has been used to monitor the contribution of farm fires to the capital's PM 2.5 levels, stubble burning's contribution touched 35% on Nov 1 last year.
Every winter, air quality in Delhi-NCR plummets to hazardous levels as the airshed fills up with toxic haze which is triggered by a combination of pollutants, fog, lack of winds and other meteorological factors. Farm fires, commonly seen in north India's agricultural belt to clear tracts of land for another round of sowing after the paddy harvest, become a major compounding factor when added to local sources.
Shubhansh Tiwari, research associate at Centre for Science and Environment (CSE), told TOI: ""Agricultural residue burning's overall contribution is small compared to other sources as it occurs for a limited period. The issue needs to be addressed because, during the 45 days when farmers clear their fields, meteorological conditions carry the smoke into NCR. Nevertheless, road dust and vehicular emissions remain primary contributors to particulate matter in Delhi-NCR and effective management of these sources, especially during the summer months when dust levels are higher, is crucial for improving air quality. So what we need is a holistic approach that addresses all significant pollution sources."""
