serial_number,website_name,url,title,date,content
449,INDIA TODAY,https://www.indiatoday.in/magazine/cover-story/story/20231211-air-pollution-how-to-clean-up-2469851-2023-12-01?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Air pollution | How to clean up,"ISSUE DATE: Dec 11, 2023","As a thick, poisonous smog engulfed Delhi this November, like so many Novembers before, the air quality level in the national capital deteriorated to its worst ever in eight years. Doctors, too, began reporting an alarming rise in complaints of respiratory disorders. In desperation, the Delhi administration reached out to experts at IIT Kanpur to conduct an experiment that they had long been contemplating—of artificial rain. Using the technique of ‘cloud seeding’, it involves dispersing silver iod­ide into the atmosphere, which aids the formation of ice crystals in clouds and triggers precipitation. Its use is mostly in dispelling drought in an area, but Delhi wanted to try it—for the first time—to clean its air of pollutants. Fortunately, Mother Nature intervened and unexpected showers washed away the smog, restoring some of the air quality. But with its Air Quality Index (AQI), a pollution indicator, continuing to hover at ‘hazardous’ levels, Delhi kept the cloud-seeding aircraft on standby."
450,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-air-quality-severe-category-air-quality-index-pollution-latest-news-2469728-2023-12-01?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi's air quality dips to 'severe' category again, thick haze blankets capital","UPDATED: Dec 1, 2023 08:51 IST",Listen to Story
451,INDIA TODAY,https://www.indiatoday.in/india-today-insight/story/why-patna-is-in-the-grip-of-severe-air-pollution-crisis-2469524-2023-11-30?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Why Patna is in the grip of severe air pollution crisis,"UPDATED: Nov 30, 2023 19:15 IST",Listen to Story
452,INDIA TODAY,https://www.indiatoday.in/diu/story/breath-of-fresh-air-punjab-stubble-burning-farm-fire-reduces-in-2023-2469028-2023-11-29?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Breath of fresh air: Punjab's stubble-burning takes a dive in 2023,"UPDATED: Nov 29, 2023 16:17 IST",Listen to Story
453,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/pollution-curbs-eased-delhi-ncr-air-quality-improves-very-poor-2468670-2023-11-28?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi pollution curbs eased as air quality improves from 'severe' to 'very poor',"UPDATED: Nov 28, 2023 19:02 IST",Listen to Story
454,INDIA TODAY,https://www.indiatoday.in/india/story/delhi-ncr-november-air-quality-pollution-punjab-farm-fires-stubble-burning-shift-in-paddy-sowing-farmers-2460344-2023-11-08?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi air pollution: Why November became the worst in last 10 years,"UPDATED: Nov 27, 2023 19:36 IST",Listen to Story
455,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-civic-body-deploys-anti-smog-guns-with-large-tanks-to-combat-air-pollution-2467873-2023-11-27?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi civic body deploys anti-smog guns with large tanks to combat air pollution,"UPDATED: Nov 27, 2023 05:51 IST",Listen to Story
456,INDIA TODAY,https://www.indiatoday.in/cities/delhi/video/delhis-air-quality-enters-very-poor-category-aqi-at-389-2467655-2023-11-26?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi's air quality enters 'very poor' category, AQI at 389",,"Delhi's air quality showed a slight improvement as it entered the ‘very poor’ category on Sunday. The average AQI recorded at 6 am stood at 389, according to the System of Air Quality and Weather Forecasting And Research (SAFAR).
Read More"
457,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-pollution-air-quality-improves-very-poor-category-major-relief-likely-imd-2467588-2023-11-26?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi air quality sees slight improvement, rain likely to bring relief","UPDATED: Nov 26, 2023 07:54 IST",Listen to Story
458,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-aqi-level-pollution-in-national-capital-ncr-air-quality-punjab-farm-fires-2467109-2023-11-24?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi air quality dips further as wind speed slows, farm fires in Punjab continue","UPDATED: Nov 26, 2023 07:39 IST",Listen to Story
459,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-air-quality-update-pollution-vehicular-emissions-stubble-burning-ncr-weather-forecast-2467254-2023-11-25?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi's air quality remains severe, light rain to bring relief in days ahead","UPDATED: Nov 25, 2023 15:09 IST",Listen to Story
460,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhis-air-quality-severe-at-several-places-environment-minister-calls-meeting-2466878-2023-11-24?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi's air quality 'severe' at several places, Environment minister calls meeting","UPDATED: Nov 24, 2023 11:58 IST",Listen to Story
461,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-air-quality-remains-in-very-poor-category-no-major-relief-likely-2466375-2023-11-23?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Thick smog covers Delhi, air quality remains in 'very poor' category","UPDATED: Nov 23, 2023 10:47 IST",Listen to Story
462,INDIA TODAY,https://www.indiatoday.in/cities/mumbai/story/mumbai-air-pollution-construction-measures-health-problems-2466327-2023-11-22?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Air pollution, dust in Mumbai despite curbs on construction sites","UPDATED: Nov 22, 2023 22:55 IST",Listen to Story
463,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-air-quality-dips-severe-some-places-very-poor-others-2465961-2023-11-22?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi's air quality dips again, 'severe' at several places, 'very poor' at some","UPDATED: Nov 22, 2023 11:20 IST",Listen to Story
464,INDIA TODAY,https://www.indiatoday.in/law/supreme-court/story/supreme-court-on-farm-fires-delhi-air-pollution-why-should-those-violating-law-benefit-monetarily-2465614-2023-11-21?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,'Your job to control it': Supreme Court pulls up Delhi government over pollution,"UPDATED: Nov 21, 2023 14:58 IST",Listen to Story
465,INDIA TODAY,https://www.indiatoday.in/visualstories/information/how-to-protect-your-infant-from-insane-pollution-77315-21-11-2023?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,How To Protect Your Infant From Insane Pollution,,
466,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-air-pollution-aqi-remains-very-poor-no-major-relief-likely-2465510-2023-11-21?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi air quality remains 'very poor', no major relief likely","UPDATED: Nov 21, 2023 07:18 IST",Listen to Story
467,INDIA TODAY,https://www.indiatoday.in/india/story/punjab-farmers-allege-technology-mismatch-crm-machine-tractor-2465442-2023-11-21?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Why Punjab farmers are not using stubble management machines,"UPDATED: Nov 21, 2023 00:15 IST",Listen to Story
468,INDIA TODAY,https://www.indiatoday.in/education-today/news/story/delhi-schools-reopen-today-as-air-quality-improves-2465087-2023-11-20?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi schools reopen today as air quality improves,"UPDATED: Nov 20, 2023 09:48 IST",Listen to Story
469,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-air-quality-remains-very-poor-schools-colleges-reopen-2465080-2023-11-20?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi air quality remains 'very poor', schools, colleges reopen today","UPDATED: Nov 20, 2023 09:09 IST",Listen to Story
470,INDIA TODAY,https://www.indiatoday.in/information/story/the-impact-of-air-pollution-on-respiratory-health-7-key-tests-you-should-consider-2463940-2023-11-19?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,The Impact of Air Pollution on Respiratory Health: 7 Key tests you should consider,"UPDATED: Nov 19, 2023 12:00 IST",Listen to Story
471,INDIA TODAY,https://www.indiatoday.in/education-today/news/story/delhi-schools-to-reopen-from-november-20-as-pollution-level-declines-government-2464780-2023-11-19?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi schools to reopen from November 20 as pollution level declines: Government,"UPDATED: Nov 19, 2023 10:39 IST",Listen to Story
472,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-air-quality-remains-in-very-poor-category-grap-iv-revoked-schools-to-reopen-2464718-2023-11-19?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi air remains 'very poor', pollution curbs lifted, schools to reopen tomorrow","UPDATED: Nov 19, 2023 07:28 IST",Listen to Story
473,INDIA TODAY,https://www.indiatoday.in/cities/story/schools-in-delhi-to-reopen-from-monday-as-air-quality-improves-2464665-2023-11-18?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Schools in Delhi to reopen from Monday as air quality improves,"UPDATED: Nov 18, 2023 20:50 IST",Listen to Story
474,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-pollution-measure-grap-stage-iv-restrictions-lifted-in-delhi-ncr-amid-improved-air-quality-2464589-2023-11-18?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Anti-pollution curbs under Stage 4 lifted in Delhi-NCR as air quality improves,"UPDATED: Nov 18, 2023 17:11 IST",Listen to Story
475,INDIA TODAY,https://www.indiatoday.in/education-today/news/story/delhi-schools-to-reopen-on-nov-20-winter-break-ends-official-statement-awaited-2464469-2023-11-18?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi schools to reopen on Nov 20? Winter break ends, official statement awaited","UPDATED: Nov 18, 2023 12:13 IST",Listen to Story
476,INDIA TODAY,https://www.indiatoday.in/india/video/videos-delhi-ncr-blanketed-by-thick-smog-yamuna-covered-in-foam-amid-pollution-2464457-2023-11-18?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Videos: Delhi-NCR blanketed by thick smog, Yamuna covered in foam amid pollution",,"Delhi continues to grapple with severe air pollution, as indicated by an Air Quality Index (AQI) reading of 398, placing it in the 'Very Poor' category on Saturday. Drone footage from various locales, including the Jama Masjid area at 7:30 am, Anand Vihar at the same time, and Chanakya Puri's Nehru Park at 6:29 am, showed the city engulfed by a thick layer of smog. Air quality in Uttar Pradesh has also plummeted into the 'Very Poor' category, with Noida Sector-44 also overwhelmed by smog as seen in a drone footage captured at 9:00 am.
Read More"
477,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-air-quality-index-improves-very-poor-category-national-green-tribunal-kejriwal-2464383-2023-11-18?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi air quality improves to 'very poor' category after 3 days,"UPDATED: Nov 18, 2023 11:14 IST",Listen to Story
478,INDIA TODAY,https://www.indiatoday.in/cities/delhi/video/drone-footage-shows-delhi-covered-in-thick-smog-aqi-in-very-poor-category-2464420-2023-11-18?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Drone footage shows Delhi covered in thick smog, AQI in 'very poor' category",,"Delhi was captured blanketed in smog in a drone footage, even as the city's Air Quality Index (AQI) showed a slight improvement as it entered the ‘very poor’ category on Saturday after three days of remaining in the 'severe' category. The average AQI recorded at 6 am on Saturday stood at 398, according to System of Air Quality and Weather Forecasting And Research (SAFAR). The footage shows the Ghazipur area of the national capital covered in thick smog. 
Read More"
479,INDIA TODAY,https://www.indiatoday.in/opinion/story/opinion-indias-chain-smoking-states-pollution-is-not-delhis-problem-alone-2464134-2023-11-17?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Opinion: India's chain-smoking states - Pollution is not Delhi's problem alone,"UPDATED: Nov 17, 2023 16:04 IST",Listen to Story
480,INDIA TODAY,https://www.indiatoday.in/law/story/smog-towers-ineffective-need-40k-towers-for-delhi-pollution-control-body-tells-ngt-2464123-2023-11-17?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Smog towers ineffective; need 40k towers for Delhi: Pollution control body tells NGT,"UPDATED: Nov 17, 2023 15:32 IST",Listen to Story
481,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-air-quality-aqi-pollution-severe-category-respite-unlikely-coming-days-delhi-ncr-2463909-2023-11-17?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi's air quality remains in 'severe' category, respite unlikely in coming days","UPDATED: Nov 17, 2023 08:50 IST",Listen to Story
482,INDIA TODAY,https://www.indiatoday.in/cities/delhi/photo/delhi-air-quality-severe-category-pollution-smog-reduces-visibility-aqi-2463643-2023-11-16?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"In pics | Delhi chokes on toxic air, thick fog reduces visibility",,"The air quality in Delhi continued to remain in the 'severe' category on Thursday morning, with the Air Quality Index (AQI) crossing 400 in most places."
483,INDIA TODAY,https://www.indiatoday.in/india/video/stubble-burning-continues-in-punjab-efforts-on-to-douse-farm-fires-2463535-2023-11-16?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Stubble burning continues in Punjab, efforts on to douse farm fires",,"Stubble burning cases continue in Punjab amid alarming air pollution levels. A clip shared by news agency PTI showed officials making efforts to douse farm fires in the Firozpur district. 
Read More"
484,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-air-quality-severe-category-smog-fog-aqi-pollution-diwali-2463461-2023-11-16?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi air quality in 'severe' category, fog-like condition likely over 4 days | Top points","UPDATED: Nov 16, 2023 10:11 IST",Listen to Story
485,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/congress-shadow-cabinet-over-delhi-air-pollution-aap-handling-aqi-level-ncr-2463334-2023-11-15?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi Congress holds 'shadow cabinet' meeting over air pollution issue,"UPDATED: Nov 15, 2023 23:20 IST",Listen to Story
486,INDIA TODAY,https://www.indiatoday.in/opinion/story/opinion-particulate-matter-or-poll-management-buzz-over-sonia-gandhis-jaipur-visit-2463264-2023-11-15?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Opinion: Particulate matter or poll management? Buzz over Sonia Gandhi's Jaipur visit,"UPDATED: Nov 15, 2023 17:46 IST",Listen to Story
487,INDIA TODAY,https://www.indiatoday.in/health/story/air-pollution-limit-outdoor-activities-say-doctors-amid-high-aqi-2463203-2023-11-15?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Air pollution: 'Limit outdoor activities,' say doctors amid high AQI","UPDATED: Nov 15, 2023 16:27 IST",Listen to Story
488,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-ncr-air-quality-aqi-pollution-thick-smog-reduces-visibility-2462951-2023-11-15?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi's air quality still 'severe', thick smog reduces visibility","UPDATED: Nov 15, 2023 12:16 IST",Listen to Story
489,INDIA TODAY,https://www.indiatoday.in/trending-news/story/duos-khansi-bani-qawwali-is-a-dig-at-delhis-severe-air-pollution-2462907-2023-11-14?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Duo's 'Khansi Bani Qawwali' is a dig at Delhi's severe air pollution. Viral video,"UPDATED: Nov 14, 2023 21:33 IST",Listen to Story
490,INDIA TODAY,https://www.indiatoday.in/diu/story/delhi-pollution-india-aqi-affected-cities-ncr-air-quality-index-2462891-2023-11-14?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,India's battle with urban pollution: What we can learn from most affected cities,"UPDATED: Nov 14, 2023 20:31 IST",Listen to Story
491,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-pollution-air-quality-level-ncr-stubble-burning-firecracker-bursting-aqi-2462759-2023-11-14?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi pollution woes: 5 reasons why immediate relief is unlikely,"UPDATED: Nov 14, 2023 17:10 IST",Listen to Story
492,INDIA TODAY,https://www.indiatoday.in/cities/noida/story/pollution-monitoring-centres-in-noida-ghaziabad-closed-amid-severe-air-quality-2462733-2023-11-14?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Pollution monitoring centres in Noida, Ghaziabad closed amid 'severe' Delhi air","UPDATED: Nov 14, 2023 15:08 IST",Listen to Story
493,INDIA TODAY,https://www.indiatoday.in/cities/delhi/video/video-toxic-foam-floats-on-river-yamunas-surface-in-delhi-2462713-2023-11-14?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Video: Toxic foam floats on Yamuna's surface in Delhi ahead of Chhath Puja,,"Toxic foam was seen floating on the surface of the river Yamuna in Delhi ahead of Chhath Puja festival. A video shared by news agency ANI showed patches of foam spread on the river's surface.
Read More"
494,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-air-quality-pollution-gopal-rai-kapil-mishra-aap-versus-bjp-firecrackers-stubble-burning-punjab-odd-even-2462646-2023-11-14?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Farm fires not a licence to burst crackers: Delhi Minister fires back at BJP,"UPDATED: Nov 14, 2023 12:49 IST",Listen to Story
495,INDIA TODAY,https://www.indiatoday.in/cities/delhi/video/video-smog-engulfs-delhi-citys-air-quality-turns-severe-after-diwali-2462600-2023-11-14?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Video: Smog engulfs Delhi, city's air quality turns 'severe' after Diwali",,"A thick layer of smog engulfed Delhi on Tuesday morning, two days after Diwali. The air quality in the city is in the 'severe' category, according to the Central Pollution Control Board (CCB). 
Read More"
496,INDIA TODAY,https://www.indiatoday.in/education-today/news/story/gurugram-primary-schools-to-reopen-after-weeklong-closure-due-to-air-pollution-2462547-2023-11-14?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Gurugram primary schools to reopen after weeklong closure due to air pollution,"UPDATED: Nov 14, 2023 09:57 IST",Listen to Story
497,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhis-air-quality-back-in-severe-category-after-diwali-firecracker-ban-violated-supreme-court-pollution-top-points-2462501-2023-11-14?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi's air quality back in 'severe' category after Diwali, toxic haze covers city","UPDATED: Nov 14, 2023 07:49 IST",Listen to Story
498,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/parking-fees-for-private-vehicles-doubled-in-delhi-amid-rising-pollution-2462491-2023-11-14?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Parking fees for private vehicles doubled in Delhi amid rising pollution,"UPDATED: Nov 14, 2023 06:22 IST",Listen to Story
499,INDIA TODAY,https://www.indiatoday.in/environment/story/world-most-polluted-cities-india-delhi-mumbai-kolkata-diwali-air-quality-2462362-2023-11-13?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"After Diwali, these 3 Indian cities among world's top 10 polluted","UPDATED: Nov 14, 2023 01:14 IST",Listen to Story
500,INDIA TODAY,https://www.indiatoday.in/india/story/air-quality-noida-ghaziabad-lucknow-uttar-pradesh-diwali-pollution-data-2462423-2023-11-13?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Air quality in Noida, Ghaziabad, other UP cities sees sharp dip after Diwali","UPDATED: Nov 13, 2023 23:59 IST",Listen to Story
501,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-firecracker-ban-flouted-supreme-court-air-pollution-police-2462447-2023-11-13?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,'If police had willed...': Ex-top cop on defying of firecracker ban in Delhi,"UPDATED: Nov 13, 2023 22:30 IST",Listen to Story
502,INDIA TODAY,https://www.indiatoday.in/law/story/air-pollution-india-ngt-seeks-action-taken-report-from-maharashtra-up-delhi-haryana-punjab-bihar-aqi-2462347-2023-11-13?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Green tribunal seeks report from 12 states over deteriorating air quality,"UPDATED: Nov 13, 2023 22:19 IST",Listen to Story
503,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-aqi-bjp-leader-proud-of-delhi-after-aap-government-blames-party-for-diwali-pollution-2462351-2023-11-13?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"'Proud of you, Delhi,' says BJP leader as fireworks ban defied, AAP blames party","UPDATED: Nov 13, 2023 18:30 IST",Listen to Story
504,INDIA TODAY,https://www.indiatoday.in/programme/first-up/video/crackers-burst-in-delhi-despite-ban-rescue-underway-at-uttarkashi-tunnel-more-2462296-2023-11-13?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Crackers burst in Delhi despite ban; rescue underway at Uttarkashi tunnel; more,,"Firecrackers were burst in Delhi on Diwali despite the Supreme Court's ban on it and the alarming air pollution levels in the city. Besides, the city's air quality turned toxic again as the Air Quality Index (AQI) breached the 999 mark in some areas on Monday morning, a day after Diwali. 
Read More"
505,INDIA TODAY,https://www.indiatoday.in/programme/the-burning-question/video/delhi-air-quality-deteriorates-kejriwal-visits-jailed-aap-leaders-homes-more-2462245-2023-11-13?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi air quality deteriorates; Kejriwal visits jailed AAP leaders' homes; more,,"The air quality in Delhi saw a dip on Monday morning, with the Air Quality Index (AQI) breaching the 999 mark in some areas. Many areas in the national capital witnessed a thick haze a day after Diwali, reducing visibility to a few hundred meters. 
Read More"
506,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-ncr-air-quality-post-diwali-firecracker-aqi-level-mog-covered-2462103-2023-11-13?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi air toxic again after people celebrate Diwali with firecrackers,"UPDATED: Nov 13, 2023 11:38 IST",Listen to Story
507,INDIA TODAY,https://www.indiatoday.in/cities/chennai/story/chennai-air-quality-deteriorates-to-poor-after-diwali-firecrackers-2462135-2023-11-13?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Chennai's air 'poor' after Diwali, 581 cases filed for flouting firecracker rules","UPDATED: Nov 13, 2023 10:29 IST",Listen to Story
508,INDIA TODAY,https://www.indiatoday.in/cities/delhi/video/thick-smog-engulfs-delhi-air-quality-worsens-day-after-diwali-2462151-2023-11-13?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Thick smog engulfs Delhi, air quality worsens day after Diwali",,"A thick layer of smog engulfed Delhi and the city's air quality saw a dip again a day after Diwali. Many areas in the national capital witnessed a thick haze, reducing visibility to a few hundred meters.
Read More"
509,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/firecrackers-burst-in-delhi-air-pollution-supreme-court-ban-aqi-smog-diwali-2462105-2023-11-13?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi residents burst firecrackers till late night despite Supreme Court ban,"UPDATED: Nov 13, 2023 08:35 IST",Listen to Story
510,INDIA TODAY,https://www.indiatoday.in/india/story/delhi-flouts-firecracker-ban-despite-supreme-court-orders-2462100-2023-11-13?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Videos: Delhi-NCR flouts firecracker ban, smog blankets several parts of city","UPDATED: Nov 13, 2023 04:28 IST",Listen to Story
511,INDIA TODAY,https://www.indiatoday.in/cities/delhi/video/delhi-air-quality-levels-remain-poor-no-diwali-rain-forecasted-2462060-2023-11-12?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi air quality levels remain 'poor', no Diwali rain forecasted",,"The air quality in Delhi on the morning of Diwali saw a marginal dip and remained in the 'poor' category, according to the Central Pollution Control Board (CPCB). The Air Quality Index (AQI) stood at 266 in Anand Vihar, at 241 in RK Puram, at 233 in Punjabi Bagh and at 227 in ITO this morning.
Read More"
512,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-civic-body-slaps-383-challans-in-10-days-for-burning-waste-in-open-2461838-2023-11-12?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi civic body issued 383 challans in 10 days for burning waste in open,"UPDATED: Nov 12, 2023 17:12 IST",Listen to Story
513,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-air-quality-weather-forecast-diwali-firecracker-ban-pollution-update-2461945-2023-11-12?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi's air quality worries during Diwali may improve in 8 years if...,"UPDATED: Nov 12, 2023 12:39 IST",Listen to Story
514,INDIA TODAY,https://www.indiatoday.in/cities/delhi/video/smog-grips-delhi-as-air-quality-remains-in-poor-category-on-diwali-2461928-2023-11-12?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Smog grips Delhi as air quality remains in 'poor' category on Diwali,,"A thick blanket of smog covered Delhi on the morning of Diwali as air quality remained in the 'poor' category, according to the Central Pollution Control Board (CPCB). 
Read More"
515,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-air-quality-on-diwali-aqi-ncr-region-rain-weather-update-2461876-2023-11-12?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi air quality remains 'poor', no Diwali rain on cards","UPDATED: Nov 12, 2023 07:34 IST",Listen to Story
516,INDIA TODAY,https://www.indiatoday.in/india/story/bihars-unique-name-and-shame-policy-for-farmers-who-burn-crop-residue-2461778-2023-11-11?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Bihar's unique 'name and shame' policy for farmers who burn crop residue,"UPDATED: Nov 11, 2023 21:02 IST",Listen to Story
517,INDIA TODAY,https://www.indiatoday.in/education-today/news/story/delhi-university-advances-winter-break-in-view-of-air-pollution-2461704-2023-11-11?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi University advances winter break in view of air pollution,"UPDATED: Nov 11, 2023 15:25 IST",Listen to Story
518,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-pollution-air-quality-current-aqi-level-health-advisory-noida-gurugram-2461657-2023-11-11?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi issues health advisory: No morning walks, no smoking, don't burn crackers","UPDATED: Nov 11, 2023 14:06 IST",Listen to Story
519,INDIA TODAY,https://www.indiatoday.in/law/story/national-green-tribunal-criticises-pollution-control-board-on-air-pollution-2461579-2023-11-11?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,'Are you doing anything?': Green Tribunal to Pollution Control Board on air quality,"UPDATED: Nov 11, 2023 08:40 IST",Listen to Story
520,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-air-quality-index-pollution-level-saturday-weather-update-noida-gurugram-2461572-2023-11-11?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi air quality marginally improves, rain unlikely today","UPDATED: Nov 11, 2023 07:35 IST",Listen to Story
521,INDIA TODAY,https://www.indiatoday.in/cities/delhi/video/vehicles-stuck-in-traffic-delhi-gurgaon-expressway-rain-festivities-2461557-2023-11-10?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Video: Vehicles stuck in traffic on Delhi–Gurugram Expressway due to rain, festivities",,"Massive traffic was witnessed at several places in Delhi on Friday as the city received intermittent rain showers and people thronged the markets on Dhanteras, causing inconvenience to commuters. The Delhi-Gurugram expressway witnessed a high volume of traffic for hours. 
Read More"
522,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-government-what-is-artificial-rain-iit-kanpur-pollution-clouds-2461553-2023-11-10?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Artificial rain plan to cost Delhi Rs 1 lakh per square kilometre: IIT professor,"UPDATED: Nov 10, 2023 23:45 IST",Listen to Story
523,INDIA TODAY,https://www.indiatoday.in/programme/newstrack-with-rahul-kanwal/video/operation-dirty-patakha-exposes-delhi-ncrs-covert-fireworks-trade-2461527-2023-11-10?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Operation Dirty Patakha exposes Delhi-NCR's covert fireworks trade,,"As Delhi grapples with a noxious cloud of air pollution, in this episode of Newstrack, we bring you India Today's special investigation, Operation Dirty Patakha, that exposes how large-scale fireworks factories and retailers of crackers are operating at full throttle in the National Capital Region despite restrictions.
Read More"
