serial_number,website_name,url,title,date,content
62,Zee News,https://zeenews.india.com/video/news/supreme-court-reprimands-government-over-air-pollution-2818711.html,Supreme Court reprimands Government over Air Pollution,"Nov 11, 2024, 04:24 PM IST",
63,Zee News,https://zeenews.india.com/video/news/delhi-aqi-level-reaches-337-2818079.html,Delhi AQI Level reaches 337,"Nov 10, 2024, 09:54 AM IST",
64,Zee News,https://zeenews.india.com/video/news/watch-latest-update-on-delhi-pollution-2817835.html,Watch latest update on Delhi Pollution,"Nov 09, 2024, 11:34 AM IST",
65,Zee News,https://zeenews.india.com/photos/lifestyle/10-superfoods-to-combat-impact-of-air-pollution-2815647,10 Superfoods To Combat Impact Of Air Pollution,"Updated:Nov 04, 2024, 03:30 PM IST","Superfoods rich in antioxidants, anti-inflammatory properties, and essential nutrients can help the body combat the harmful effects of air pollution. These foods support lung health, boost the immune system, and reduce oxidative stress caused by pollutants. Consuming such nutrient-dense options strengthens the body’s defense mechanisms against environmental toxins.
Spinach is rich in antioxidants like vitamin C, beta-carotene, and lutein, which help neutralize free radicals caused by air pollution. It also contains folate and iron, which support oxygen transportation in the blood, improving lung function. Spinach’s anti-inflammatory properties also protect against respiratory issues.
Turmeric contains curcumin, a powerful anti-inflammatory compound that helps reduce lung inflammation caused by air pollution. Its antioxidant properties help detoxify the body from harmful pollutants. Regular consumption of turmeric boosts immunity and protects the respiratory system from oxidative stress, promoting overall lung health.
Green tea is loaded with catechins, antioxidants that help detoxify the body and reduce inflammation caused by pollution. It enhances lung function and protects against free radical damage. Drinking green tea regularly supports respiratory health and aids the body’s natural defenses against pollutants.
Omega-3 fatty acids, found in foods like flaxseeds, walnuts, and fish, reduce inflammation in the lungs and cardiovascular system. They protect against the oxidative stress caused by air pollutants. Omega-3s also enhance lung function and reduce the harmful effects of long-term exposure to polluted air.
Garlic contains sulfur compounds like allicin, which have potent anti-inflammatory and antioxidant properties. These compounds help detoxify the body, reducing the harmful effects of air pollution. Garlic also supports lung health by enhancing immune function and protecting the respiratory system from oxidative damage caused by pollutants.
Black pepper is a powerful antioxidant that aids in detoxifying the body. It enhances the bioavailability of other superfoods like turmeric, boosting their effectiveness in combating pollution-related damage. Black pepper’s anti-inflammatory properties protect the respiratory system and help clear toxins from the lungs.
Flaxseeds are rich in omega-3 fatty acids, which help reduce lung inflammation and protect against oxidative damage caused by air pollution. They also contain lignans, antioxidants that support detoxification and overall immune health. Regular consumption of flaxseeds improves respiratory function and promotes cardiovascular health.
Moringa is a nutrient powerhouse, loaded with antioxidants like quercetin and chlorogenic acid. It helps neutralize free radicals caused by pollution and supports detoxification. Moringa also has anti-inflammatory properties, which protect the lungs and enhance the body’s ability to cope with air pollution.
Berries, such as blueberries and strawberries, are packed with antioxidants like anthocyanins and vitamin C, which help neutralize free radicals from air pollution. Their high antioxidant content supports the immune system and protects the respiratory system from oxidative stress, improving lung health and reducing inflammation.
Whole grains like oats, quinoa, and brown rice are rich in fiber, which helps detoxify the body by promoting digestion and toxin elimination. They also contain essential nutrients like magnesium, selenium, and antioxidants, which protect the lungs and heart from pollution-induced damage and improve overall respiratory function.
(This photo gallery is meant for informational purposes only and must not be considered a substitute for advice provided by qualified medical professionals.)
Trending Photos"
66,Zee News,https://zeenews.india.com/health/can-air-pollution-lead-to-obesity-2815788,Can Air Pollution Lead To obesity?,"Nov 04, 2024, 07:55 PM IST","Besides causing damage to the lungs, liver, and kidneys, PM2.5 can also influence metabolism rates.
Trending Photos
Poor air quality may not only spike respiratory, cardiac, and mental health issues but can also lead to weight gain and obesity -- a precursor to several diseases, said doctors on Monday, even as the national capital saw worse pollution levels.
On Monday, Delhi's air quality further plummeted with the Air Quality Index (AQI) surpassing 400 in multiple parts of the national capital, placing it in the 'severe' category.
Areas including Anand Vihar (433), Ashok Vihar (410), Rohini (411), and Vivek Vihar (426) registered AQI levels above 400, according to the Central Pollution Control Board (CPCB).
Other regions like Dwarka, Patparganj, Jahangirpuri, and Punjabi Bagh also recorded 'severe' AQI levels.
Different studies have proven that an increase in PM10 &amp; PM2.5 leads to an increase in Body Mass Index (BMI). Long-term exposure to toxic air -- consisting of particulate matter, nitrogen dioxide, and carbon monoxide -- can drive systemic inflammation and metabolic disturbances. These factors are crucial in weight gain and obesity.
Besides causing damage to the lungs, liver, and kidneys, PM2.5 can also influence metabolism rates.
The health experts noted that poor air quality can force people to stay indoors and decrease physical activity levels -- leading to obesity.
“People of Delhi are getting scared to go out of their homes. The outdoor activity of younger children who are in the growing phase of their lives, are severely restricted due to which they engage themselves in indoor activities such as playing games on the phone or watching television. Lack of physical exercise in this group of patients and overeating leads to the problem of obesity,” Dr (prof) Bobby Bhalotra, Vice Chairman, Department of Respiratory Medicine at Sir Ganga Ram Hospital, Delhi, told IANS.
He added that patients suffering from hypertension and diabetes are also at risk of weight gain.
“These patients have to do the walking as part of their treatment and they are used to walking every day to burn extra calories and keep their muscles active. Due to air pollution, they are locked inside their home and hence are gaining weight. Obesity in both of these groups of patients is mentally as physically very harmful,” Bhalotra added.
According to a recent meta-analysis published in the journal BMC Public Health, air pollution can impair metabolic function by influencing inflammation in fat tissue, increasing oxidative stress, and altering individual dietary habits, with a ""negative effect on glucose metabolism"" -- leading to weight gain.
“Different studies have proven that an increase in PM 10 and PM 2.5 leads to an increase in body mass index (BMI). This effect is more pronounced in adolescence where rise in obesity is related to increase in air pollution,” Dr. Vivek Bindal, Director &amp; Head– Max Institute of Minimal Access, Bariatric &amp; Robotic Surgery, Max Super Speciality Hospital, told IANS.
Stay informed on all the latest news, real-time breaking news updates, and follow all the important headlines in india news and world News on Zee News.
Live Tv"
67,Zee News,https://zeenews.india.com/india/air-quality-woes-continue-in-delhi-as-residents-struggle-to-breathe-easy-check-aqi-2815222.html,Air Quality Woes Continue In Delhi As Residents Struggle To Breathe Easy — Check AQI,"Nov 03, 2024, 09:54 AM IST","Amid the worsening air quality in the national capital, many parts of Delhi recorded AQI over 350, raising health concerns among residents.
Trending Photos
Delhi Air Pollution: There seems to be no relief in sight for the residents in the national capital as the air quality remains in the 'very poor' category on Sunday morning leaving them with breathing difficulties. To make matters worse, many parts of Delhi recorded AQI over 350 raising health concerns among residents.
On Sunday, the AQI in Delhi was recorded at 364 at 7 AM, according to the Central Pollution Control Board (CPCB). At around 7.00 AM on Sunday, New Moti Bagh recorded an AQI of 352, RK Puram at 380, Vivek Vihar at 388, Dwarka Sector 8 at 385, and Lodhi Road at 330. All these areas reported 'very poor' air quality levels, posing significant health risks.
The AQI in some areas of the city breached 400-mark. In areas including Nehru Nagar and Anand Vihar, the AQI remained in 'Severe"" category on Sunday morning, with 431 and 427 AQI recorded at 7.00 AM, as per the CPCB data. In Burari, the AQI in the area stands at 385, categorised as 'Very Poor', as per the CPCB.
An AQI is considered as ""poor"" between '200 and 300', ""very poor"" at '301 and 400', ""severe"" at '401-450"" and 450 and above, is ""severe plus."".
Aditya, a resident of Delhi, said, "" It is very difficult to breathe.... this is not a time we can go out and do exercise; pollution is affecting our eyes.""
A thin layer of smog engulfed parts of the national capital on Sunday. Meanwhile, Delhi Environment Minister Gopal Rai said that around 200 mobile anti-smog guns will be deployed across the national capital to combat dust pollution.
Speaking to ANI on Saturday, Gopal Rai said that the Delhi government is continuously working on the ground to combat the rising pollution levels.
He further said that to address dust pollution, the Delhi government will deploy 200 mobile anti-smog guns throughout the city, which will operate in three shifts of eight hours each, spraying water in every assembly constituency to help control dust levels.
""Whether it is dust pollution, vehicle pollution or biomass burning, our teams are continuously working on targeting these three on the ground,"" he said. As per System of Air Quality and Weather Forecasting and Research (SAFAR) data, the AQI was recorded at 296 at 7 am on Saturday in Delhi.
In Anand Vihar, the AQI was recorded at a very poor category of 380 at 7 am; in ITO, it was 253 (poor) at 6 am; in RK Puram, it was 346 (very poor) at 6 am; in IGI Airport T3 it was 342 (very poor) at 6 am; and in Dwarka Sector 8 the AQI was 308 (very poor) at 7 am, according to the Central Pollution Control Board (CPCB). In Mumbai, a thick layer of smog engulfed near Marine Drive as AQI stands at 208, categorised as 'Poor' category.
(With ANI Inputs)
Stay informed on all the latest news, real-time breaking news updates, and follow all the important headlines in india news and world News on Zee News.
Live Tv"
68,Zee News,https://zeenews.india.com/video/news/delhis-air-quality-worsens-day-after-diwali-2814534.html,Delhi's Air Quality Worsens Day After Diwali,"Nov 01, 2024, 10:42 AM IST",
69,Zee News,https://zeenews.india.com/video/news/politics-sparks-over-diwali-pollution-controversy-2814792.html,Politics Sparks Over Diwali Pollution Controversy,"Nov 01, 2024, 05:16 PM IST",
70,Zee News,https://zeenews.india.com/video/news/aqi-crosses-400-in-delhi-air-quality-index-before-diwali-festival-2812467.html,AQI crosses 400 in Delhi Air Quality Index before Diwali Festival,"Oct 27, 2024, 12:10 PM IST",
71,Zee News,https://zeenews.india.com/india/delhi-pollution-aqi-worsens-ahead-of-diwali-residents-call-it-suffocating-2812482.html,"Delhi Pollution: AQI Worsens Ahead Of Diwali, Residents Call It 'Suffocating'","Oct 27, 2024, 01:15 PM IST","The air quality in the national capital has worsened ahead of Diwali, prompting the Delhi government to ban firecrackers in a bid to curb the pollution, which has been at the center of political debates in the last few days.
Trending Photos
Delhi Air Pollution: With Diwali a few days ago, the air quality in the national capital has deteriorated. On Sunday, the Air Quality Index (AQI) was recorded at 352, in the 'very poor' category, according to the System of Air Quality and Weather Forecasting and Research (SAFAR). This is worse than the average AQI recorded at 255 on Saturday, categorized as 'poor'.
Moreover, AQI in the Anand Vihar area crossed the 400 mark, being recorded as 405 at 7 AM, categorized as 'severe', worse than the AQI of 367 recorded on Saturday. AQI at the Akshardham Temple deteriorated 261, whereas IGI airport recorded an AQI of 324, both categorized as 'very poor'. A layer of thick smog enveloped certain parts of the national capital.
Residents of the national capital felt that the rising pollution in the city felt suffocating and urged the city government to intervene to reduce pollution. Himanshu, a visitor to the capital, said that the increasing pollution feels 'suffocating.' ""It feels suffocating due to pollution... The government should look into what can be done to reduce pollution,"" he told news agency ANI.
Moreover, a cyclist in the city told ANI that they are facing a lot of problems with breathing. ""We are from Delhi, and we (the cyclist group) cycle daily here, but with this situation of air pollution since the last few days, we are facing a lot of problems. We can't breathe properly; we get tired faster due to the pollution. We take precautions like wearing a bandana, but nothing is working because the pollution is increasing a lot,"" he said.
He further said that the measures taken by the government don't seem effective enough, and the government should encourage the people to use public transport more. ""The government did some work, like stopping construction and implementing odd-even, but it doesn't seem like it is working as this is increasing day by day. There should be constructive measures to encourage people to use public transport and carpool,"" he added.
In response to the increasing pollution and worsening air quality, the Delhi government has taken few steps to curb pollution. As the festival of lights nears, the Atishi Singh-led government in Delhi has banned fireworks till January 1. Moreover, toxic foam on the Yamuna river in the Kalindi Kunj area persisted.
Earlier the pollution in the river was at the center of hot political debate between the Bharatiya Janata Party (BJP) and Aam Aadmi Party (AAP), with BJP leader Shazia Ilmi criticizing the Delhi government for its handling of the city's worsening pollution crisis, highlighting the alarming presence of toxic foam in the River Yamuna and the resulting breathing difficulties for residents.
""BJP leader Virendraa Sachdeva has fallen ill. Two days ago, he took a dip in the Yamuna River. Today he is admitted to the hospital...This is an issue connected to the health of the public in Delhi. Where have the Rs 3000 crore meant for the public of Delhi and Yamuna River? The public of Delhi is not able to breathe... Toxic foam is floating on the Yamuna River,"" Ilmi told ANI.
Notably, Delhi environment minister Gopal Rai slammed the saffron  party and accused it of contributing to the increasing pollution in the national capital. ""The BJP is the party that creates pollution and seems to believe that only drama can solve it. I think all governments and parties need to work together. I wish them good health, but stopping these theatrics alone won't reduce pollution. This reflects the BJP leaders' level of understanding. When I was preparing the winter action plan, I had written to the BJP President, but no response or suggestions have come so far,"" he told ANI.
(With ANI Inputs)
Stay informed on all the latest news, real-time breaking news updates, and follow all the important headlines in india news and world News on Zee News.
Live Tv"
72,Zee News,https://zeenews.india.com/india/mere-eyewash-on-stubble-burning-air-pollution-supreme-court-raps-punjab-haryana-centre-2810649.html,"'Mere Eyewash': On Stubble Burning, Air Pollution, Supreme Court Raps Punjab, Haryana, Centre","Oct 23, 2024, 01:20 PM IST","Delhi Air Pollution: A thick layer of smog enveloped the national capital Wednesday morning as its air quality remained in the 'very poor' category on Wednesday.
Trending Photos
Delhi AQI: With Delhi's air quality entering the 'severe' zone with the Air Quality Index of 363, the Supreme Court on Wednesday rapped the came down heavily on the Punjab, Haryana and the Union government for not taking the air pollution and stubble burning issue seriously. The apex court expressed its displeasure over 'cherry picking of FIR registration' and imposition of nominal fines.
A thick layer of smog enveloped the national capital Wednesday morning as its air quality remained in the 'very poor' category on Wednesday. During a hearing on the issue, the top court took strong exception to Punjab and Haryana governments not taking any action against people for stubble burning.
The apex court remarked that if these governments are really interested in implementing the law, there would have been at least one prosecution. The Supreme Court told the Chief Secretary of Punjab that around 1,080 FIRs were registered against the violators, but the government collected nominal fines from only 473 people. ""You are sparing 600 or more people. We will tell you very frankly that you are giving a signal to violators that nothing will be done against them. This has been for the past three years,"" said the SC.
Haryana’s Chief Secretary informed the Supreme Court that 400 crop-burning incidents have been reported and the state has registered 32 FIRs.  The top court said that Haryana is taking compensation from few and registering FIR against very few.
The Supreme Court grilled the governments over non-compliance and their failure to enforce anti-pollution measures. A bench of Justice Abhay S Oka, Justice A Amanullah, and Justice AG Masih, termed the efforts by the state governments to stamp out farm fires a 'mere eyewash'. The Supreme Court also pulled up the Centre for making the environment protection law 'toothless”, and said the provision under the CAQM Act which deals with penalty for stubble burning was not being implemented.
On October 16, the top court had pulled up the Punjab and Haryana governments over the non-prosecution of violators found guilty of stubble burning while summoning the state chief secretaries to appear before it on October 23 for an explanation.
Stay informed on all the latest news, real-time breaking news updates, and follow all the important headlines in india news and world News on Zee News.
Live Tv"
73,Zee News,https://zeenews.india.com/india/delhi-air-pollution-aqi-plummets-to-very-poor-as-smog-covers-ncr-grap-stage-ii-measures-implemented-2810206.html,Delhi Air Pollution: AQI Plummets To ‘Very Poor ’ As Smog Covers NCR; GRAP Stage II Measures Implemented,"Oct 22, 2024, 02:23 PM IST","In response to the worsening pollution levels, the second stage of GRAP was activated across Delhi.
Trending Photos
On Tuesday, the air quality in Delhi and the surrounding National Capital Region (NCR) deteriorated significantly. The Air Quality Index (AQI) crossing 310, placing it in the 'very poor' category. A thick layer of smog covered the city and nearby areas such as Noida, prompting authorities to enforce Stage II of the Graded Response Action Plan (GRAP).
In response to the worsening pollution levels, the second stage of GRAP was activated across Delhi. Under these measures, the use of coal and firewood, including in tandoors at restaurants, hotels, and open eateries, has been banned. Additionally, diesel generator sets, except for essential and emergency services, have been prohibited. These restrictions aim to curb further degradation of air quality during this critical period.
GRAP is a set of emergency measures that are activated depending on the severity of air pollution in Delhi and NCR. It categorizes pollution levels into four stages:
- Stage I: 'Poor' (AQI 201-300)
- Stage II: 'Very Poor' (AQI 301-400)
- Stage III: 'Severe' (AQI 401-450)
- Stage IV: 'Severe Plus' (AQI above 450)
According to the Central Pollution Control Board (CPCB), out of the 36 air quality monitoring stations in Delhi, 26 reported AQI levels in the 'very poor' category. Areas with critically high pollution levels included Anand Vihar, Dwarka, Rohini, Bawana, Jahangirpuri, Patparganj, and others.
Delhi's pollution levels are attributed to multiple sources. Transportation emissions account for approximately 10.9% of the overall pollution, according to data from the Centre's Decision Support System for Air Quality Management. Additionally, dust pollution and stubble burning from neighboring states exacerbate the situation.
Satellite data recorded 65 active farm fires in Punjab, two in Haryana, and 25 in Uttar Pradesh on Monday, adding to the pollutants in Delhi's air. The burning of crop residue has long been a contentious issue, contributing significantly to Delhi's poor air quality, particularly during the winter season.
As winter sets in, Delhi faces heightened pollution levels due to meteorological conditions such as low wind speeds, cooler temperatures, and higher moisture levels, which allow pollution particles to linger in the air. These conditions, combined with emissions, create an unhealthy environment for residents.
Delhi has already begun experiencing cooler mornings and evenings, with the maximum temperature recorded at 34.7 degrees Celsius on Monday, slightly above normal.
The weather department has predicted a maximum temperature of 35 degrees Celsius and a minimum of 20 degrees Celsius for Tuesday.
Stay informed on all the latest news, real-time breaking news updates, and follow all the important headlines in india news and world News on Zee News.
Live Tv"
74,Zee News,https://zeenews.india.com/india/delhis-air-pollution-what-is-grap-ii-grap-iii-how-it-affects-vehicle-owners-2810013.html,"Delhi's Air Pollution: What Is GRAP-II, GRAP-III? How It Affects Vehicle Owners?","Oct 21, 2024, 10:22 PM IST","Delhi comes under 'very poor' category, with recorded a daily average Air Quality Index (AQI) of 310.
Trending Photos
To tackle the worsening air quality in the National capital,  the Commission for Air Quality Management (CAQM) has ordered the implementation of GRAP-II (Graded Response Action Plan) in Delhi NCR, which is going to start from October 22, 2024 at 8:00 AM.  This plan aims to prevent further decline in air quality in the Delhi Region.
As per the AQI Bulletin, Delhi comes under 'very poor' category, with recorded a daily average Air Quality Index (AQI) of 310.
GRAP-II is activated when the air quality drop to the ""very poor"" category, outlining specific actions to be taken by various agencies to mitigate pollution. These measures are in addition to the Stage-I actions already in force.
According to a government announcement, GRAP-II in Delhi NCR will include increasing the frequency of CNG and electric buses, regular road cleaning, and sprinkling water on roads. Traffic police will also ensure there are no traffic jams to help control pollution.
Stage-III of the Graded Response Action Plan (GRAP) has been planned to 'Severe' air quality (AQI 401-450).  This plan includes increasing the frequency of mechanised road sweeping, ensuring daily water sprinkling with dust suppressants before peak traffic hours, intensifying public transport services with differential rates for off-peak travel and regulating construction and demolition activities.
Both GRAP-II and GRAP-III may affect vehicle owners through potential restrictions on vehicle use and increased public transport services. Vehicle owners also need to adapt to the changes in traffic rules aimed at controlling air quality.
Stay informed on all the latest news, real-time breaking news updates, and follow all the important headlines in india news and world News on Zee News.
Live Tv"
75,Zee News,https://zeenews.india.com/india/delhi-ncr-air-pollution-grap-ii-measures-to-kick-in-from-tomorrow-key-details-2809961.html,"Delhi NCR Air Pollution: GRAP-II Measures To Kick In From Tomorrow, Key Details","Oct 21, 2024, 07:09 PM IST","Commission for Air Quality Management (CAQM) orders to implement GRAP-II in Delhi NCR starting Tuesday, October 22.
Trending Photos
In a bid to curb worsening air quality, the Commission for Air Quality Management (CAQM) has ordered the implementation of GRAP-II (Graded Response Action Plan) in Delhi NCR, starting October 22, 2024, at 8:00 AM. This move aims to prevent further deterioration of air quality in the National Capital Region.
GRAP-II is initiated when the air quality falls under the ""very poor"" category. The plan outlines specific actions to be taken by various agencies to mitigate pollution. These measures are in addition to the Stage-I actions already in force.
As per a government release, under GRAP-2 restrictions in Delhi NCR, the frequency of CNG and electric buses will be increased, regular cleaning of roads and a sprinkling of water on them to be done, traffic police personnel to ensure there are no traffic jams so that pollution can be controlled.
Delhi Metro Railway Corporation will be running additional train trips on across its network starting Tuesday to intensify the use of public transport among passengers across Delhi-NCR.
The sub-committee also urged citizens to adhere to the Citizen Charter under GRAP and assist in the effective implementation of the GRAP measures aimed towards sustaining and improving the air quality in the region.
Stay informed on all the latest news, real-time breaking news updates, and follow all the important headlines in india news and world News on Zee News.
Live Tv"
76,Zee News,https://zeenews.india.com/india/as-air-pollution-hits-severe-levels-in-delhi-aaps-blame-game-with-up-begins-2809402.html,"As Air Pollution Hits 'Severe' Levels In Delhi, AAP Pins Blame On 'UP Buses'","Oct 20, 2024, 02:55 PM IST","AAP accused the BJP-ruled states of Uttar Pradesh and Haryana of discharging untreated effluents into the Yamuna River, contributing to the frothing pollution.
Trending Photos
As the air quality index of the capital city is deteriorating, the ruling Aam Aadmi Party (AAP) is blaming the buses entering Delhi from Uttar Pradesh responsible, particularly in the Anand Vihar area. This comes as the AQI in the Anand Vihar area hit 454 at 8:30 AM today. The party further accused the BJP-ruled states of Uttar Pradesh and Haryana of discharging untreated effluents into the Yamuna River, contributing to the frothing pollution, according to a report by news agency ANI.
“The major cause of pollution in Anand Vihar is the buses coming from UP. Haryana and UP release their untreated effluents into the Yamuna,” said Delhi chief minister Atishi, promising to hold discussions with the UP government to address these concerns.
In a press conference, Atishi posed the question, “Why can't Haryana and UP governments introduce CNG and electric buses in their fleet?” Adding a layer in the ongoing blame game, “If we see the buses in Anand Vihar, which records the maximum AQI, Delhi's buses are all run on CNG or electricity. But if we see the buses coming from UP and Haryana, they run on Diesel. An important reason for the pollution seen in the Anand Vihar area is the thousands of diesel-run buses coming from UP,” the Delhi CM further added.
Air quality in the National Capital Region has steadily worsened over the past week, with dense smog blanketing the skies. Delhi Chief Minister Atishi, along with Environment Minister Gopal Rai, inspected the Anand Vihar area, where air quality has plunged into the 'severe' category.
The Delhi government has outlined a series of measures to tackle rising air pollution, according to Chief Minister Atishi. “Anti-pollution measures are being strictly enforced in Delhi. We have formed 99 teams for dust control across the city and begun deploying over 325 smog guns. Both the PWD and MCD have mobilized all available resources to combat pollution,” Atishi said. She also noted that Anand Vihar, located at the Delhi-UP border, remains a pollution hotspot with the highest AQI levels.
Environment Minister Gopal Rai attributed a significant rise in Delhi’s pollution to buses arriving from Uttar Pradesh, stating that they are ""doubling the pollution"" load in the capital. Rai urged the Yogi Adityanath-led government to initiate water sprinkling at the Kaushambi bus depot to help curb the issue.
As of 8:30 AM, the Air Quality Index (AQI) at ITO in Delhi stood at 232, categorized as 'Poor.' Jahangirpuri recorded a higher AQI of 350, placing it in the 'Very Poor' category. In Nehru Park and surrounding areas, the AQI was recorded at 254, also falling under the 'Poor' category.
(With ANI inputs)
Stay informed on all the latest news, real-time breaking news updates, and follow all the important headlines in india news and world News on Zee News.
Live Tv"
77,Zee News,https://zeenews.india.com/video/news/delhi-faces-dual-challenge-of-bad-air-and-toxic-yamuna-froth-2808513.html,Delhi faces dual challenge of bad air and toxic Yamuna froth,"Oct 18, 2024, 02:32 PM IST",
78,Zee News,https://zeenews.india.com/lifestyle/how-to-protect-yourself-from-air-pollution-this-festive-season-11-essential-tips-for-staying-safe-2806759.html,How To Protect Yourself From Air Pollution This Festive Season: 11 Essential Tips For Staying Safe,"Oct 14, 2024, 05:59 PM IST","Stay safe from air pollution this festive season with these 11 essential tips, from wearing masks to using air purifiers and limiting outdoor activities.
Trending Photos
The festive season brings joy, celebrations, and a sense of togetherness. However, it also brings with it increased levels of air pollution, especially in urban areas. From firecrackers during Diwali to the burning of crop residue in many parts of India, the air quality can drastically decline, posing serious health risks. Protecting yourself and your loved ones from pollution during the festivities is essential to ensure that celebrations remain healthy and safe.
Here are some practical steps you can take to safeguard yourself from pollution this festive season:
Wearing masks has become a common practice due to the pandemic, but they also play a significant role in protecting you from harmful air pollutants. N95 and N99 masks are designed to filter out the majority of particulate matter (PM 2.5 and PM 10), making them an excellent barrier against pollution. Make sure to wear one when stepping outside, especially in areas where the air quality is poor.
It’s best to limit your time outdoors, especially during peak pollution hours. Early mornings and late evenings often experience higher pollution levels due to lower temperatures and stagnant air. If you must go out, try to schedule activities during the middle of the day when pollution levels are lower.
Indoor air can also be affected by outdoor pollution. Investing in a good air purifier for your home can significantly improve indoor air quality. Look for purifiers with HEPA filters that can trap small particles, ensuring that the air inside your home is clean and safe to breathe.
While ventilation is important, keeping windows and doors shut during periods of high pollution is essential to prevent pollutants from entering your home. Consider sealing any gaps in windows or doors where pollution might seep in, especially during Diwali when firecrackers are being used.
Drinking plenty of water helps your body flush out toxins and keeps your respiratory system functioning properly. Staying hydrated can also reduce the impact of pollutants on your body by keeping your throat and nasal passages moist, allowing them to better filter out harmful particles.
A strong immune system can help your body fight off the harmful effects of pollution. Incorporate immunity-boosting foods like ginger, turmeric, honey, and citrus fruits into your diet. These foods are rich in antioxidants, which can help protect your body from oxidative stress caused by pollutants.
One of the major contributors to air pollution during the festive season is the use of firecrackers. Opt for environmentally-friendly ways to celebrate, like using LED lights or organizing community events that do not involve crackers. Many cities are also encouraging green Diwali celebrations, so consider supporting these initiatives to reduce overall pollution.
Certain indoor plants are known for their air-purifying properties, such as aloe vera, spider plants, and peace lilies. These plants can absorb toxins and increase oxygen levels in your home, making your living space healthier and more breathable.
Steam inhalation can help clear your airways, making it easier for your lungs to filter out pollutants. If you’ve been exposed to high levels of pollution, taking steam with a few drops of eucalyptus or peppermint oil can be a soothing and beneficial practice to cleanse your respiratory system.
Stay informed about the air quality in your area using apps or websites that track pollution levels, such as AirVisual or SAFAR. These tools can help you plan your day and avoid outdoor activities during times when pollution is particularly high.
While staying active is important, outdoor exercises like jogging or cycling should be avoided during periods of high pollution. Opt for indoor workouts such as yoga, pilates, or home cardio exercises to stay fit without exposing yourself to harmful pollutants.
This festive season, while we embrace the joy and traditions that come with celebrations, it’s equally important to be mindful of the impact of pollution on our health. By taking proactive measures, such as wearing masks, using air purifiers, and staying informed about air quality, you can protect yourself and your loved ones from the harmful effects of pollution and enjoy a healthier, safer festive season.
(This article is intended for your general information only. Zee News does not vouch for its accuracy or reliability.)
Stay informed on all the latest news, real-time breaking news updates, and follow all the important headlines in india news and world News on Zee News.
Live Tv"
79,Zee News,https://zeenews.india.com/india/delhi-govt-imposes-ban-on-firecrackers-to-combat-air-pollution-2806529.html,Delhi Govt Imposes Ban On Firecrackers To Combat Air Pollution,"Oct 14, 2024, 01:08 PM IST","The Delhi Pollution Control Committee has issued detailed instructions to ensure the effective implementation of the ban.
Trending Photos
New Delhi: Anticipating a rise in pollution levels as winter approaches, the Delhi government on Monday imposed an immediate ban on the production, storage, sale and use of firecrackers across the city, effective till January 1.
Delhi Environment Minister Gopal Rai made the announcement and urged Delhi residents to support the government's efforts to curb air pollution.
In a tweet, Rai said, ""In view of the increasing pollution in winter, a ban has been imposed on the production, storage, sale, and use of firecrackers from today till January 1.""
""The Delhi government has issued instructions regarding the ban, and we request the cooperation of all Delhiites,"" he added.
The Delhi Pollution Control Committee has issued detailed instructions to ensure the effective implementation of the ban.
The ban applies to all forms of firecrackers, including those sold online, and aims to address the rising pollution levels that worsen in the winter due to stubble burning, lower wind speeds and other seasonal factors, it said.
According to the directive, the Delhi Police is tasked with enforcing the ban, with daily action reports required to be submitted to the Delhi Pollution Control Committee.
Authorities have also warned that strict actions will be taken against those who violate the order.
Stay informed on all the latest news, real-time breaking news updates, and follow all the important headlines in india news and world News on Zee News.
Live Tv"
80,Zee News,https://zeenews.india.com/india/delhi-air-pollution-supreme-court-raps-commission-for-air-quality-management-2799333.html,Delhi Air Pollution: Supreme Court Raps Commission For Air Quality Management,"Sep 27, 2024, 04:24 PM IST","A bench of Justice Abha S Oka and Justice Augustine George Masih said the air quality panel needs to be more active in its approach.
Trending Photos
With winter approaching and the concern over deteriorating air pollution, the Supreme Court has taken a stringent view of the impending crisis. The top court on Friday rapped the Commission for Air Quality Management over its failure to curb air pollution caused by stubble burning. The apex court came down heavily on the panel for not taking sufficient steps to monitor and curb air pollution in the national capital region.
""Efforts needs to be taken to make sure that use of stubble burning alternative equipment are used at grassroots level,"" the Court said.
A bench of Justice Abha S Oka and Justice Augustine George Masih said the air quality panel needs to be more active in its approach. The top court emphasized the need to implement stubble-burning alternative equipment at the grassroots level. It also instructed the panel to submit a more comprehensive compliance report.
In a stern observation, the apex court stated that the Commission for Air Quality Management (CAQM) has failed to fulfill its role or achieve its intended purpose. ""We cannot say that commission has not taken any action but Amicus is right in saying that it has not performed the way it was expected to ... We are of the view that though Commission has taken certain steps, the Commission needs to be more active and must ensure that its efforts and directions actually translate into reducing the problem of pollution,"" the Court said.
Stay informed on all the latest news, real-time breaking news updates, and follow all the important headlines in india news and world News on Zee News.
Live Tv"
